"Step","paper-main_4096_shallow_freeze-seed0-eval200-clean - aah/attn_ratio","paper-main_4096_shallow_freeze-seed0-eval200-clean - aah/attn_ratio__MIN","paper-main_4096_shallow_freeze-seed0-eval200-clean - aah/attn_ratio__MAX","paper-main_4096_grouping_off-seed0-eval200-clean - aah/attn_ratio","paper-main_4096_grouping_off-seed0-eval200-clean - aah/attn_ratio__MIN","paper-main_4096_grouping_off-seed0-eval200-clean - aah/attn_ratio__MAX","paper-main_4096_full_adaptive-seed0-eval200-clean - aah/attn_ratio","paper-main_4096_full_adaptive-seed0-eval200-clean - aah/attn_ratio__MIN","paper-main_4096_full_adaptive-seed0-eval200-clean - aah/attn_ratio__MAX","paper-main_4096_deep_practical_reuse-seed0-eval200-clean - aah/attn_ratio","paper-main_4096_deep_practical_reuse-seed0-eval200-clean - aah/attn_ratio__MIN","paper-main_4096_deep_practical_reuse-seed0-eval200-clean - aah/attn_ratio__MAX"
"172","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.5748697916666666","0.5748697916666666","0.5748697916666666","0.2526041666666667","0.2526041666666667","0.2526041666666667","0.28515625","0.28515625","0.28515625"
"173","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.5709635416666666","0.5709635416666666","0.5709635416666666","0.2532552083333333","0.2532552083333333","0.2532552083333333","0.28515625","0.28515625","0.28515625"
"174","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.5794270833333334","0.5794270833333334","0.5794270833333334","0.263671875","0.263671875","0.263671875","0.28515625","0.28515625","0.28515625"
"176","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.5755208333333334","0.5755208333333334","0.5755208333333334","0.263671875","0.263671875","0.263671875","0.28515625","0.28515625","0.28515625"
"177","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.5748697916666666","0.5748697916666666","0.5748697916666666","0.2630208333333333","0.2630208333333333","0.2630208333333333","0.28515625","0.28515625","0.28515625"
"178","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.5748697916666666","0.5748697916666666","0.5748697916666666","0.265625","0.265625","0.265625","0.28515625","0.28515625","0.28515625"
"179","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.5787760416666666","0.5787760416666666","0.5787760416666666","0.25390625","0.25390625","0.25390625","0.28515625","0.28515625","0.28515625"
"181","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.5787760416666666","0.5787760416666666","0.5787760416666666","0.2578125","0.2578125","0.2578125","0.28515625","0.28515625","0.28515625"
"182","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.5709635416666666","0.5709635416666666","0.5709635416666666","0.25390625","0.25390625","0.25390625","0.28515625","0.28515625","0.28515625"
"183","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.5748697916666666","0.5748697916666666","0.5748697916666666","0.25390625","0.25390625","0.25390625","0.28515625","0.28515625","0.28515625"
"184","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.5787760416666666","0.5787760416666666","0.5787760416666666","0.24609375","0.24609375","0.24609375","0.28515625","0.28515625","0.28515625"
"186","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.5833333333333334","0.5833333333333334","0.5833333333333334","0.25390625","0.25390625","0.25390625","0.28515625","0.28515625","0.28515625"
"187","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.5833333333333334","0.5833333333333334","0.5833333333333334","0.24479166666666666","0.24479166666666666","0.24479166666666666","0.28515625","0.28515625","0.28515625"
"188","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.5833333333333334","0.5833333333333334","0.5833333333333334","0.24739583333333334","0.24739583333333334","0.24739583333333334","0.28515625","0.28515625","0.28515625"
"189","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.5787760416666666","0.5787760416666666","0.5787760416666666","0.2669270833333333","0.2669270833333333","0.2669270833333333","0.28515625","0.28515625","0.28515625"
"191","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.583984375","0.583984375","0.583984375","0.314453125","0.314453125","0.314453125","0.28515625","0.28515625","0.28515625"
"192","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.5794270833333334","0.5794270833333334","0.5794270833333334","0.314453125","0.314453125","0.314453125","0.28515625","0.28515625","0.28515625"
"193","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.5716145833333334","0.5716145833333334","0.5716145833333334","0.3118489583333333","0.3118489583333333","0.3118489583333333","0.28515625","0.28515625","0.28515625"
"194","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.5787760416666666","0.5787760416666666","0.5787760416666666","0.2975260416666667","0.2975260416666667","0.2975260416666667","0.28515625","0.28515625","0.28515625"
"196","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.576171875","0.576171875","0.576171875","0.2825520833333333","0.2825520833333333","0.2825520833333333","0.28515625","0.28515625","0.28515625"
"197","0.3802083333333333","0.3802083333333333","0.3802083333333333","0.580078125","0.580078125","0.580078125","0.28515625","0.28515625","0.28515625","0.28515625","0.28515625","0.28515625"
"198","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.583984375","0.583984375","0.583984375","0.2747395833333333","0.2747395833333333","0.2747395833333333","0.28515625","0.28515625","0.28515625"
"199","0.3997395833333333","0.3997395833333333","0.3997395833333333","0.5885416666666666","0.5885416666666666","0.5885416666666666","0.244140625","0.244140625","0.244140625","0.28515625","0.28515625","0.28515625"
"201","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5794270833333334","0.5794270833333334","0.5794270833333334","0.24609375","0.24609375","0.24609375","0.28515625","0.28515625","0.28515625"
"202","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5885416666666666","0.5885416666666666","0.5885416666666666","0.24739583333333334","0.24739583333333334","0.24739583333333334","0.28515625","0.28515625","0.28515625"
"203","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5885416666666666","0.5885416666666666","0.5885416666666666","0.24739583333333334","0.24739583333333334","0.24739583333333334","0.28515625","0.28515625","0.28515625"
"204","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.583984375","0.583984375","0.583984375","0.24739583333333334","0.24739583333333334","0.24739583333333334","0.28515625","0.28515625","0.28515625"
"206","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5794270833333334","0.5794270833333334","0.5794270833333334","0.24739583333333334","0.24739583333333334","0.24739583333333334","0.28515625","0.28515625","0.28515625"
"207","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5885416666666666","0.5885416666666666","0.5885416666666666","0.24739583333333334","0.24739583333333334","0.24739583333333334","0.28515625","0.28515625","0.28515625"
"208","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5794270833333334","0.5794270833333334","0.5794270833333334","0.24348958333333334","0.24348958333333334","0.24348958333333334","0.28515625","0.28515625","0.28515625"
"209","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5885416666666666","0.5885416666666666","0.5885416666666666","0.24739583333333334","0.24739583333333334","0.24739583333333334","0.28515625","0.28515625","0.28515625"
"211","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5794270833333334","0.5794270833333334","0.5794270833333334","0.24739583333333334","0.24739583333333334","0.24739583333333334","0.28515625","0.28515625","0.28515625"
"212","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.583984375","0.583984375","0.583984375","0.23567708333333334","0.23567708333333334","0.23567708333333334","0.28515625","0.28515625","0.28515625"
"213","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5813802083333334","0.5813802083333334","0.5813802083333334","0.23958333333333334","0.23958333333333334","0.23958333333333334","0.28515625","0.28515625","0.28515625"
"214","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.583984375","0.583984375","0.583984375","0.23893229166666666","0.23893229166666666","0.23893229166666666","0.28515625","0.28515625","0.28515625"
"216","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5885416666666666","0.5885416666666666","0.5885416666666666","0.23958333333333334","0.23958333333333334","0.23958333333333334","0.28515625","0.28515625","0.28515625"
"217","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5859375","0.5859375","0.5859375","0.22135416666666666","0.22135416666666666","0.22135416666666666","0.28515625","0.28515625","0.28515625"
"218","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5885416666666666","0.5885416666666666","0.5885416666666666","0.23567708333333334","0.23567708333333334","0.23567708333333334","0.28515625","0.28515625","0.28515625"
"219","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5885416666666666","0.5885416666666666","0.5885416666666666","0.22395833333333334","0.22395833333333334","0.22395833333333334","0.28515625","0.28515625","0.28515625"
"221","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5859375","0.5859375","0.5859375","0.24153645833333334","0.24153645833333334","0.24153645833333334","0.28515625","0.28515625","0.28515625"
"222","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5813802083333334","0.5813802083333334","0.5813802083333334","0.2421875","0.2421875","0.2421875","0.28515625","0.28515625","0.28515625"
"223","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.583984375","0.583984375","0.583984375","0.263671875","0.263671875","0.263671875","0.28515625","0.28515625","0.28515625"
"224","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5859375","0.5859375","0.5859375","0.267578125","0.267578125","0.267578125","0.28515625","0.28515625","0.28515625"
"226","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5833333333333334","0.5833333333333334","0.5833333333333334","0.3125","0.3125","0.3125","0.28515625","0.28515625","0.28515625"
"227","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5787760416666666","0.5787760416666666","0.5787760416666666","0.3157552083333333","0.3157552083333333","0.3157552083333333","0.28515625","0.28515625","0.28515625"
"228","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5859375","0.5859375","0.5859375","0.2994791666666667","0.2994791666666667","0.2994791666666667","0.28515625","0.28515625","0.28515625"
"229","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5859375","0.5859375","0.5859375","0.3001302083333333","0.3001302083333333","0.3001302083333333","0.2890625","0.2890625","0.2890625"
"231","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5859375","0.5859375","0.5859375","0.314453125","0.314453125","0.314453125","0.28515625","0.28515625","0.28515625"
"232","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5768229166666666","0.5768229166666666","0.5768229166666666","0.314453125","0.314453125","0.314453125","0.28515625","0.28515625","0.28515625"
"233","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5859375","0.5859375","0.5859375","0.265625","0.265625","0.265625","0.28515625","0.28515625","0.28515625"
"234","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5859375","0.5859375","0.5859375","0.306640625","0.306640625","0.306640625","0.2890625","0.2890625","0.2890625"
"236","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5813802083333334","0.5813802083333334","0.5813802083333334","0.314453125","0.314453125","0.314453125","0.28515625","0.28515625","0.28515625"
"237","0.3528645833333333","0.3528645833333333","0.3528645833333333","0.5833333333333334","0.5833333333333334","0.5833333333333334","0.2923177083333333","0.2923177083333333","0.2923177083333333","0.2890625","0.2890625","0.2890625"
"238","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5748697916666666","0.5748697916666666","0.5748697916666666","0.306640625","0.306640625","0.306640625","0.28515625","0.28515625","0.28515625"
"239","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5787760416666666","0.5787760416666666","0.5787760416666666","0.265625","0.265625","0.265625","0.2890625","0.2890625","0.2890625"
"241","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5813802083333334","0.5813802083333334","0.5813802083333334","0.306640625","0.306640625","0.306640625","0.2890625","0.2890625","0.2890625"
"242","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5859375","0.5859375","0.5859375","0.306640625","0.306640625","0.306640625","0.2890625","0.2890625","0.2890625"
"243","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5813802083333334","0.5813802083333334","0.5813802083333334","0.306640625","0.306640625","0.306640625","0.2890625","0.2890625","0.2890625"
"244","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5813802083333334","0.5813802083333334","0.5813802083333334","0.306640625","0.306640625","0.306640625","0.28515625","0.28515625","0.28515625"
"246","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5813802083333334","0.5813802083333334","0.5813802083333334","0.306640625","0.306640625","0.306640625","0.2890625","0.2890625","0.2890625"
"247","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5859375","0.5859375","0.5859375","0.265625","0.265625","0.265625","0.2890625","0.2890625","0.2890625"
"248","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5813802083333334","0.5813802083333334","0.5813802083333334","0.265625","0.265625","0.265625","0.2890625","0.2890625","0.2890625"
"249","0.3723958333333333","0.3723958333333333","0.3723958333333333","0.5813802083333334","0.5813802083333334","0.5813802083333334","0.306640625","0.306640625","0.306640625","0.2890625","0.2890625","0.2890625"
