"Step","paper-main_4096_deep_practical_reuse-seed0-infer - aah/flops_ratio","paper-main_4096_deep_practical_reuse-seed0-infer - aah/flops_ratio__MIN","paper-main_4096_deep_practical_reuse-seed0-infer - aah/flops_ratio__MAX","paper-main_4096_deep_practical_reuse-seed0 - aah/flops_ratio","paper-main_4096_deep_practical_reuse-seed0 - aah/flops_ratio__MIN","paper-main_4096_deep_practical_reuse-seed0 - aah/flops_ratio__MAX","paper-main_4096_shallow_freeze-seed0-infer - aah/flops_ratio","paper-main_4096_shallow_freeze-seed0-infer - aah/flops_ratio__MIN","paper-main_4096_shallow_freeze-seed0-infer - aah/flops_ratio__MAX","paper-main_4096_shallow_freeze-seed0 - aah/flops_ratio","paper-main_4096_shallow_freeze-seed0 - aah/flops_ratio__MIN","paper-main_4096_shallow_freeze-seed0 - aah/flops_ratio__MAX","paper-main_4096_full_adaptive-seed0-infer - aah/flops_ratio","paper-main_4096_full_adaptive-seed0-infer - aah/flops_ratio__MIN","paper-main_4096_full_adaptive-seed0-infer - aah/flops_ratio__MAX","paper-main_4096_full_adaptive-seed0 - aah/flops_ratio","paper-main_4096_full_adaptive-seed0 - aah/flops_ratio__MIN","paper-main_4096_full_adaptive-seed0 - aah/flops_ratio__MAX","paper-main_4096_grouping_off-seed0-infer - aah/flops_ratio","paper-main_4096_grouping_off-seed0-infer - aah/flops_ratio__MIN","paper-main_4096_grouping_off-seed0-infer - aah/flops_ratio__MAX","paper-main_4096_grouping_off-seed0 - aah/flops_ratio","paper-main_4096_grouping_off-seed0 - aah/flops_ratio__MIN","paper-main_4096_grouping_off-seed0 - aah/flops_ratio__MAX","paper-main_4096_pure_baseline-seed0-infer - aah/flops_ratio","paper-main_4096_pure_baseline-seed0-infer - aah/flops_ratio__MIN","paper-main_4096_pure_baseline-seed0-infer - aah/flops_ratio__MAX","paper-main_4096_pure_baseline-seed0 - aah/flops_ratio","paper-main_4096_pure_baseline-seed0 - aah/flops_ratio__MIN","paper-main_4096_pure_baseline-seed0 - aah/flops_ratio__MAX"
"236","","","","0.7800480769230769","0.7800480769230769","0.7800480769230769","","","","0.8068910256410257","0.8068910256410257","0.8068910256410257","","","","0.7890625","0.7890625","0.7890625","","","","0.8711939102564102","0.8711939102564102","0.8711939102564102","","","","1","1","1"
"237","","","","0.78125","0.78125","0.78125","","","","0.8008814102564102","0.8008814102564102","0.8008814102564102","","","","0.7822516025641025","0.7822516025641025","0.7822516025641025","","","","0.8717948717948718","0.8717948717948718","0.8717948717948718","","","","1","1","1"
"238","","","","0.7800480769230769","0.7800480769230769","0.7800480769230769","","","","0.8068910256410257","0.8068910256410257","0.8068910256410257","","","","0.7866586538461539","0.7866586538461539","0.7866586538461539","","","","0.8691907051282052","0.8691907051282052","0.8691907051282052","","","","1","1","1"
"239","","","","0.78125","0.78125","0.78125","","","","0.8068910256410257","0.8068910256410257","0.8068910256410257","","","","0.7740384615384616","0.7740384615384616","0.7740384615384616","","","","0.8703926282051282","0.8703926282051282","0.8703926282051282","","","","1","1","1"
"241","","","","0.78125","0.78125","0.78125","","","","0.8068910256410257","0.8068910256410257","0.8068910256410257","","","","0.7866586538461539","0.7866586538461539","0.7866586538461539","","","","0.8711939102564102","0.8711939102564102","0.8711939102564102","","","","1","1","1"
"242","","","","0.78125","0.78125","0.78125","","","","0.8068910256410257","0.8068910256410257","0.8068910256410257","","","","0.7866586538461539","0.7866586538461539","0.7866586538461539","","","","0.8725961538461539","0.8725961538461539","0.8725961538461539","","","","1","1","1"
"243","","","","0.78125","0.78125","0.78125","","","","0.8068910256410257","0.8068910256410257","0.8068910256410257","","","","0.7866586538461539","0.7866586538461539","0.7866586538461539","","","","0.8711939102564102","0.8711939102564102","0.8711939102564102","","","","1","1","1"
"244","","","","0.7800480769230769","0.7800480769230769","0.7800480769230769","","","","0.8068910256410257","0.8068910256410257","0.8068910256410257","","","","0.7866586538461539","0.7866586538461539","0.7866586538461539","","","","0.8711939102564102","0.8711939102564102","0.8711939102564102","","","","1","1","1"
"246","","","","0.78125","0.78125","0.78125","","","","0.8068910256410257","0.8068910256410257","0.8068910256410257","","","","0.7866586538461539","0.7866586538461539","0.7866586538461539","","","","0.8711939102564102","0.8711939102564102","0.8711939102564102","","","","1","1","1"
"247","","","","0.78125","0.78125","0.78125","","","","0.8068910256410257","0.8068910256410257","0.8068910256410257","","","","0.7740384615384616","0.7740384615384616","0.7740384615384616","","","","0.8725961538461539","0.8725961538461539","0.8725961538461539","","","","1","1","1"
"248","","","","0.78125","0.78125","0.78125","","","","0.8068910256410257","0.8068910256410257","0.8068910256410257","","","","0.7740384615384616","0.7740384615384616","0.7740384615384616","","","","0.8711939102564102","0.8711939102564102","0.8711939102564102","","","","1","1","1"
"249","","","","0.78125","0.78125","0.78125","","","","0.8068910256410257","0.8068910256410257","0.8068910256410257","","","","0.7866586538461539","0.7866586538461539","0.7866586538461539","","","","0.8711939102564102","0.8711939102564102","0.8711939102564102","","","","1","1","1"
